# platform=macos kernel=darwin host=jimin318lee.local sample_rate=48000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,replot_count,fg_wait_ms
2248,480,0,0.0,0.121,0.013,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,11.046
2249,480,0,0.0,0.128,0.011,0.117,0.002,0.000,0.115,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,1.730
2250,480,0,0.0,0.131,0.015,0.116,0.002,0.000,0.114,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,11.115
2251,480,0,0.0,0.115,0.010,0.105,0.002,0.000,0.103,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,1.862
2252,480,0,0.0,0.127,0.013,0.114,0.002,0.000,0.112,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,9.204
2253,480,0,0.0,0.129,0.007,0.122,0.004,0.000,0.118,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,18.092
2254,480,0,0.0,0.129,0.013,0.116,0.002,0.000,0.114,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,8.903
2255,480,0,0.0,0.132,0.017,0.115,0.002,0.000,0.113,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,15.112
2256,480,0,0.0,0.046,0.008,0.038,0.002,0.000,0.036,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.922
2257,480,0,0.0,0.045,0.013,0.032,0.002,0.000,0.030,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,11.677
2258,480,0,0.0,0.047,0.015,0.032,0.002,0.000,0.030,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,2.406
2259,480,0,0.0,0.101,0.013,0.088,0.002,0.000,0.086,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,7.404
2260,480,0,0.0,0.129,0.011,0.118,0.002,0.000,0.116,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,15.395
2261,480,0,0.0,0.125,0.011,0.114,0.004,0.000,0.110,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,6.131
2262,480,0,0.0,0.132,0.012,0.120,0.002,0.000,0.118,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,15.975
2263,480,0,0.0,0.119,0.010,0.109,0.002,0.000,0.107,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,6.798
2264,480,0,0.0,0.127,0.013,0.114,0.002,0.000,0.112,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.242
2265,480,0,0.0,0.115,0.006,0.109,0.002,0.000,0.106,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.031
2266,480,0,0.0,0.125,0.014,0.111,0.002,0.000,0.108,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,11.640
2267,480,0,0.0,0.119,0.009,0.110,0.002,0.000,0.108,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,2.389
2268,480,0,0.0,0.098,0.017,0.081,0.002,0.000,0.079,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,9.852
2269,480,0,0.0,0.046,0.011,0.035,0.002,0.000,0.033,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,17.174
2270,480,0,0.0,0.052,0.012,0.040,0.002,0.000,0.036,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,8.117
2271,480,0,0.0,0.077,0.012,0.065,0.002,0.000,0.063,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,13.303
2272,480,0,0.0,0.118,0.010,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,3.996
2273,480,0,0.0,0.130,0.014,0.116,0.001,0.000,0.113,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,11.164
2274,480,0,0.0,0.125,0.011,0.114,0.002,0.000,0.112,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,1.904
2275,480,0,0.0,0.122,0.014,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,11.215
2276,480,0,0.0,0.109,0.010,0.099,0.002,0.000,0.097,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,2.012
2277,480,0,0.0,0.108,0.006,0.102,0.002,0.000,0.100,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,10.585
2278,480,0,0.0,0.123,0.013,0.110,0.002,0.000,0.108,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,17.754
2279,480,0,0.0,0.122,0.007,0.115,0.002,0.000,0.113,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,8.483
2280,480,0,0.0,0.177,0.039,0.138,0.008,0.000,0.129,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.821
2281,480,0,0.0,0.055,0.017,0.038,0.002,0.000,0.036,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.659
2282,480,0,0.0,0.050,0.014,0.036,0.002,0.000,0.034,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,11.548
2283,480,0,0.0,0.045,0.012,0.033,0.002,0.000,0.031,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,2.295
2284,480,0,0.0,0.127,0.014,0.113,0.002,0.000,0.111,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,7.789
2285,480,0,0.0,0.126,0.012,0.114,0.002,0.000,0.112,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.884
2286,480,0,0.0,0.121,0.011,0.110,0.002,0.000,0.108,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.623
2287,480,0,0.0,0.126,0.014,0.112,0.003,0.000,0.109,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.991
2288,480,0,0.0,0.114,0.006,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.742
2289,480,0,0.0,0.121,0.013,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.467
2290,480,0,0.0,0.116,0.009,0.107,0.003,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,3.193
2291,480,0,0.0,0.127,0.014,0.113,0.002,0.000,0.106,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,10.120
2292,480,0,0.0,0.118,0.011,0.107,0.002,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,16.722
2293,480,0,0.0,0.078,0.010,0.068,0.002,0.000,0.066,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,7.502
2294,480,0,0.0,0.044,0.011,0.033,0.002,0.000,0.031,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.557
2295,480,0,0.0,0.037,0.007,0.030,0.002,0.000,0.028,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.445
2296,480,0,0.0,0.068,0.011,0.057,0.002,0.000,0.055,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,9.806
2297,480,0,0.0,0.125,0.017,0.108,0.002,0.000,0.105,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,17.184
2298,480,0,0.0,0.117,0.010,0.107,0.002,0.000,0.105,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,8.915
2299,480,0,0.0,0.126,0.012,0.114,0.002,0.000,0.112,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,15.533
2300,480,0,0.0,0.117,0.010,0.107,0.002,0.000,0.105,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,6.307
2301,480,0,0.0,0.121,0.012,0.109,0.003,0.000,0.106,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.293
2302,480,0,0.0,0.122,0.010,0.112,0.002,0.000,0.110,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.020
2303,480,0,0.0,0.124,0.013,0.111,0.002,0.000,0.109,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.148
2304,480,0,0.0,0.118,0.007,0.111,0.002,0.000,0.109,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,2.889
2305,480,0,0.0,0.121,0.014,0.107,0.002,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,9.175
2306,480,0,0.0,0.048,0.012,0.036,0.002,0.000,0.034,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.854
2307,480,0,0.0,0.042,0.009,0.033,0.003,0.000,0.030,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.695
2308,480,0,0.0,0.055,0.015,0.040,0.002,0.000,0.037,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.095
2309,480,0,0.0,0.105,0.011,0.094,0.002,0.000,0.092,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,2.871
2310,480,0,0.0,0.126,0.010,0.116,0.002,0.000,0.114,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.207
2311,480,0,0.0,0.116,0.009,0.107,0.002,0.000,0.105,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,3.076
2312,480,0,0.0,0.125,0.013,0.112,0.002,0.000,0.110,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,11.432
2313,480,0,0.0,0.116,0.009,0.107,0.002,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,2.211
2314,480,0,0.0,0.128,0.016,0.112,0.002,0.000,0.110,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,9.687
2315,480,0,0.0,0.130,0.014,0.116,0.002,0.000,0.114,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,17.012
2316,480,0,0.0,0.117,0.019,0.098,0.002,0.000,0.096,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,7.727
2317,480,0,0.0,0.114,0.010,0.104,0.002,0.000,0.102,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.235
2318,480,0,0.0,0.089,0.011,0.078,0.002,0.000,0.076,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.995
2319,480,0,0.0,0.042,0.011,0.031,0.002,0.000,0.029,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,11.008
2320,480,0,0.0,0.041,0.011,0.030,0.002,0.000,0.028,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,1.936
2321,480,0,0.0,0.087,0.016,0.071,0.002,0.000,0.068,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,7.190
2322,480,0,0.0,0.131,0.010,0.121,0.002,0.000,0.119,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.550
2323,480,0,0.0,0.118,0.007,0.111,0.002,0.000,0.108,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.320
2324,480,0,0.0,0.128,0.013,0.115,0.002,0.000,0.112,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.533
2325,480,0,0.0,0.110,0.006,0.104,0.002,0.000,0.102,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.320
2326,480,0,0.0,0.124,0.022,0.102,0.003,0.000,0.099,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.976
2327,480,0,0.0,0.108,0.007,0.101,0.002,0.000,0.099,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,3.808
2328,480,0,0.0,0.133,0.013,0.120,0.003,0.000,0.117,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.172
2329,480,0,0.0,0.113,0.007,0.106,0.002,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.039
2330,480,0,0.0,0.121,0.015,0.106,0.002,0.000,0.103,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,10.375
2331,480,0,0.0,0.044,0.012,0.032,0.002,0.000,0.030,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,1.211
2332,480,0,0.0,0.047,0.014,0.033,0.002,0.000,0.031,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,7.177
2333,480,0,0.0,0.043,0.011,0.032,0.002,0.000,0.030,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.919
2334,480,0,0.0,0.113,0.010,0.103,0.002,0.000,0.101,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,4.717
2335,480,0,0.0,0.121,0.010,0.111,0.002,0.000,0.109,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.285
2336,480,0,0.0,0.110,0.011,0.099,0.002,0.000,0.097,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,3.112
2337,480,0,0.0,0.116,0.010,0.106,0.002,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.422
2338,480,0,0.0,0.111,0.008,0.103,0.002,0.000,0.101,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.298
2339,480,0,0.0,0.117,0.014,0.103,0.002,0.000,0.101,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.031
2340,480,0,0.0,0.109,0.007,0.102,0.002,0.000,0.100,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,2.853
2341,480,0,0.0,0.126,0.020,0.106,0.002,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,10.001
2342,480,0,0.0,0.124,0.017,0.107,0.003,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,16.586
2343,480,0,0.0,0.078,0.010,0.068,0.003,0.000,0.064,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,7.387
2344,480,0,0.0,0.047,0.013,0.034,0.002,0.000,0.032,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.598
2345,480,0,0.0,0.040,0.010,0.030,0.002,0.000,0.027,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.533
2346,480,0,0.0,0.084,0.015,0.069,0.003,0.000,0.066,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,10.030
2347,480,0,0.0,0.113,0.011,0.102,0.002,0.000,0.100,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,17.581
2348,480,0,0.0,0.112,0.010,0.102,0.002,0.000,0.100,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,8.368
2349,480,0,0.0,0.121,0.011,0.110,0.002,0.000,0.108,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.901
2350,480,0,0.0,0.120,0.008,0.112,0.002,0.000,0.110,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.710
2351,480,0,0.0,0.123,0.010,0.113,0.002,0.000,0.111,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.899
2352,480,0,0.0,0.117,0.011,0.106,0.002,0.000,0.103,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.957
2353,480,0,0.0,0.130,0.016,0.114,0.002,0.000,0.112,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.664
2354,480,0,0.0,0.118,0.010,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,3.438
2355,480,0,0.0,0.126,0.015,0.111,0.002,0.000,0.109,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,9.809
2356,480,0,0.0,0.043,0.013,0.030,0.002,0.000,0.028,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,15.791
2357,480,0,0.0,0.042,0.008,0.034,0.003,0.000,0.031,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,6.616
2358,480,0,0.0,0.045,0.016,0.029,0.001,0.000,0.028,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.160
2359,480,0,0.0,0.119,0.015,0.104,0.003,0.000,0.100,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,2.889
2360,480,0,0.0,0.125,0.016,0.109,0.002,0.000,0.107,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,10.130
2361,480,0,0.0,0.123,0.013,0.110,0.002,0.000,0.108,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.962
2362,480,0,0.0,0.118,0.011,0.107,0.002,0.000,0.105,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.752
2363,480,0,0.0,0.120,0.014,0.106,0.002,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.117
2364,480,0,0.0,0.111,0.007,0.104,0.002,0.000,0.102,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.899
2365,480,0,0.0,0.114,0.012,0.102,0.002,0.000,0.100,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.191
2366,480,0,0.0,0.112,0.007,0.105,0.002,0.000,0.103,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,3.974
2367,480,0,0.0,0.119,0.015,0.104,0.002,0.000,0.102,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,10.730
2368,480,0,0.0,0.085,0.011,0.074,0.002,0.000,0.072,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,1.532
2369,480,0,0.0,0.042,0.010,0.032,0.002,0.000,0.030,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,7.661
2370,480,0,0.0,0.042,0.013,0.029,0.002,0.000,0.027,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.733
2371,480,0,0.0,0.078,0.012,0.066,0.003,0.000,0.063,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,4.518
2372,480,0,0.0,0.120,0.011,0.109,0.002,0.000,0.107,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.099
2373,480,0,0.0,0.115,0.008,0.107,0.002,0.000,0.105,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,2.889
2374,480,0,0.0,0.116,0.011,0.105,0.002,0.000,0.103,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,9.672
2375,480,0,0.0,0.122,0.016,0.106,0.002,0.000,0.103,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,18.001
2376,480,0,0.0,0.117,0.013,0.104,0.002,0.000,0.102,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,8.787
2377,480,0,0.0,0.113,0.010,0.103,0.002,0.000,0.101,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,16.256
2378,480,0,0.0,0.115,0.011,0.104,0.002,0.000,0.102,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,7.069
2379,480,0,0.0,0.126,0.016,0.110,0.002,0.000,0.108,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.010
2380,480,0,0.0,0.126,0.013,0.113,0.002,0.000,0.111,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.814
2381,480,0,0.0,0.045,0.016,0.029,0.002,0.000,0.027,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,10.722
2382,480,0,0.0,0.041,0.010,0.031,0.002,0.000,0.029,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,1.637
2383,480,0,0.0,0.054,0.015,0.039,0.002,0.000,0.037,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,7.331
2384,480,0,0.0,0.121,0.016,0.105,0.002,0.000,0.103,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,12.528
2385,480,0,0.0,0.132,0.007,0.125,0.002,0.000,0.123,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,3.324
2386,480,0,0.0,0.126,0.014,0.112,0.002,0.000,0.110,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,10.429
2387,480,0,0.0,0.119,0.014,0.105,0.002,0.000,0.103,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,1.232
2388,480,0,0.0,0.120,0.013,0.107,0.002,0.000,0.105,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,9.587
2389,480,0,0.0,0.115,0.013,0.102,0.002,0.000,0.099,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,17.201
2390,480,0,0.0,0.119,0.007,0.112,0.002,0.000,0.110,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,7.995
2391,480,0,0.0,0.118,0.016,0.102,0.002,0.000,0.100,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.852
2392,480,0,0.0,0.113,0.010,0.103,0.002,0.000,0.101,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.651
2393,480,0,0.0,0.081,0.011,0.070,0.002,0.000,0.068,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,12.052
2394,480,0,0.0,0.049,0.015,0.034,0.002,0.000,0.032,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,2.835
2395,480,0,0.0,0.041,0.011,0.030,0.002,0.000,0.028,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,8.715
2396,480,0,0.0,0.077,0.013,0.064,0.002,0.000,0.062,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,2,14.039
2397,480,0,0.0,0.111,0.006,0.105,0.002,0.000,0.103,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.808
2398,480,0,0.0,0.119,0.012,0.107,0.003,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.568
2399,480,0,0.0,0.116,0.010,0.106,0.002,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.461
2400,480,0,0.0,0.123,0.012,0.111,0.002,0.000,0.109,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.959
2401,480,0,0.0,0.111,0.010,0.101,0.002,0.000,0.099,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,6.093
2402,480,0,0.0,0.121,0.015,0.106,0.002,0.000,0.104,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,13.541
2403,480,0,0.0,0.110,0.010,0.100,0.002,0.000,0.098,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,4.423
2404,480,0,0.0,0.117,0.014,0.103,0.002,0.000,0.100,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,11.062
2405,480,0,0.0,0.116,0.008,0.108,0.002,0.000,0.106,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,1.895
2406,480,0,0.0,0.046,0.012,0.034,0.002,0.000,0.032,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,8.123
2407,480,0,0.0,0.044,0.010,0.034,0.002,0.000,0.032,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,14.282
2408,480,0,0.0,0.035,0.007,0.028,0.002,0.000,0.026,0.000,0.000,100.0,48000.0,480.0,100.0,48000.0,480.0,1,5.128
2409,480,0,0.0,0.122,0.014,0.108,0.002,0.000,0.106,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,2,11.962
2410,480,0,0.0,0.110,0.010,0.100,0.003,0.000,0.097,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,5.087
2411,480,0,0.0,0.121,0.010,0.111,0.002,0.000,0.109,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,12.042
2412,480,0,0.0,0.115,0.011,0.104,0.002,0.000,0.102,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,2.983
2413,480,0,0.0,0.124,0.015,0.109,0.002,0.000,0.107,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,11.928
2414,480,0,0.0,0.120,0.010,0.110,0.002,0.000,0.108,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,2.776
2415,480,0,0.0,0.132,0.016,0.116,0.002,0.000,0.114,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,10.313
2416,480,0,0.0,0.125,0.012,0.113,0.002,0.000,0.111,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,1.180
2417,480,0,0.0,0.121,0.012,0.109,0.002,0.000,0.107,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,7.912
2418,480,0,0.0,0.093,0.012,0.081,0.002,0.000,0.078,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,14.498
2419,480,0,0.0,0.038,0.006,0.032,0.002,0.000,0.030,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,5.420
2420,480,0,0.0,0.052,0.014,0.038,0.002,0.000,0.035,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,11.681
2421,480,0,0.0,0.087,0.013,0.074,0.002,0.000,0.072,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,2,2.542
2422,480,0,0.0,0.130,0.013,0.117,0.002,0.000,0.115,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,10.083
2423,480,0,0.0,0.125,0.015,0.110,0.002,0.000,0.108,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,15.366
2424,480,0,0.0,0.124,0.009,0.115,0.002,0.000,0.113,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,6.240
2425,480,0,0.0,0.128,0.015,0.113,0.002,0.000,0.111,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,14.844
2426,480,0,0.0,0.118,0.010,0.108,0.002,0.000,0.106,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,5.701
2427,480,0,0.0,0.118,0.010,0.108,0.002,0.000,0.106,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,12.965
2428,480,0,0.0,0.114,0.010,0.104,0.002,0.000,0.102,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,3.829
2429,480,0,0.0,0.129,0.016,0.113,0.002,0.000,0.111,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,10.552
2430,480,0,0.0,0.117,0.008,0.109,0.002,0.000,0.107,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,1.410
2431,480,0,0.0,0.051,0.015,0.036,0.002,0.000,0.034,0.000,0.000,99.8,47904.2,480.0,99.8,47904.2,480.0,1,7.226
