frame,samples,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf
432,1024,231.422,203.925,27.497,0.008,0.182,3.221,0.520,23.564,46.9,48008.0,1024.0,32.3,47888.6,1480.0
433,1024,238.586,210.100,28.486,0.012,0.270,4.113,0.519,23.571,46.9,48008.0,1024.0,32.3,47888.6,1480.0
434,2048,247.844,217.278,30.566,0.024,0.364,4.080,1.038,25.057,46.9,48008.0,1024.0,32.3,47888.6,1480.0
435,1024,251.574,226.529,25.045,0.012,1.240,0.326,1.080,22.383,46.9,48008.0,1024.0,32.3,47888.6,1480.0
436,1024,251.102,230.255,20.847,0.007,0.193,2.927,0.366,17.351,46.9,48008.0,1024.0,32.3,47888.6,1480.0
437,1024,249.301,229.555,19.746,0.008,0.189,2.264,0.364,16.918,46.9,48008.0,1024.0,32.3,47888.6,1480.0
438,3072,290.401,263.682,26.719,0.035,0.383,8.310,1.084,16.898,46.9,48008.0,1024.0,32.3,47888.6,1480.0
439,1024,288.486,269.100,19.386,0.008,0.193,1.935,0.367,16.881,46.9,48008.0,1024.0,32.3,47888.6,1480.0
440,1024,285.155,267.150,18.005,0.008,0.194,0.089,0.373,17.339,46.9,48008.0,1024.0,32.3,47888.6,1480.0
441,1024,283.318,263.822,19.496,0.008,0.869,0.800,0.771,17.045,46.9,48008.0,1024.0,32.3,47888.6,1480.0
442,1024,282.622,261.993,20.629,0.008,0.186,2.783,0.366,17.285,46.9,48008.0,1024.0,32.3,47888.6,1480.0
443,1024,281.690,261.305,20.385,0.008,0.185,2.666,0.378,17.146,46.9,48008.0,1024.0,32.3,47888.6,1480.0
444,1024,280.024,260.370,19.654,0.008,0.191,1.914,0.365,17.174,46.9,48008.0,1024.0,32.3,47888.6,1480.0
445,1024,279.170,258.710,20.460,0.008,0.193,2.540,0.363,17.356,46.9,48008.0,1024.0,32.3,47888.6,1480.0
446,1024,290.221,261.357,28.864,0.009,0.243,3.035,0.525,25.046,46.9,48008.0,1024.0,32.3,47888.6,1480.0
447,1024,296.403,268.946,27.457,0.012,0.273,1.880,0.523,24.768,46.9,48008.0,1024.0,32.3,47888.6,1480.0
448,1024,301.030,275.110,25.920,0.012,0.269,0.126,0.521,24.991,46.9,48008.0,1024.0,32.3,47888.6,1480.0
449,2048,311.652,279.716,31.936,0.022,1.307,4.045,1.597,24.961,46.9,48008.0,1024.0,32.3,47888.6,1480.0
450,1024,319.623,290.342,29.281,0.012,0.262,3.593,0.531,24.880,46.9,48008.0,1024.0,32.3,47888.6,1480.0
451,2048,323.060,298.821,24.239,0.024,0.364,5.717,0.726,17.406,46.9,48008.0,1024.0,32.3,47888.6,1480.0
452,2048,358.513,335.992,22.521,0.017,0.306,3.847,0.721,17.626,46.9,48008.0,1024.0,32.3,47888.6,1480.0
453,1024,355.970,337.151,18.819,0.008,0.879,0.089,0.365,17.476,46.9,48008.0,1024.0,32.3,47888.6,1480.0
454,1024,354.776,334.692,20.084,0.008,0.181,1.674,0.742,17.477,46.9,48008.0,1024.0,32.3,47888.6,1480.0
455,1024,353.840,333.458,20.382,0.009,0.184,2.335,0.357,17.496,46.9,48008.0,1024.0,32.3,47888.6,1480.0
456,1024,353.513,332.526,20.987,0.008,0.184,2.546,0.353,17.896,46.9,48008.0,1024.0,32.3,47888.6,1480.0
457,1024,353.101,332.197,20.904,0.008,0.183,2.377,0.364,17.971,46.9,48008.0,1024.0,32.3,47888.6,1480.0
458,1024,352.811,331.788,21.023,0.009,0.192,2.588,0.364,17.869,46.9,48008.0,1024.0,32.3,47888.6,1480.0
459,1024,352.383,331.375,21.008,0.008,0.196,2.474,0.368,17.961,46.9,48008.0,1024.0,32.3,47888.6,1480.0
460,1024,350.261,331.118,19.143,0.008,0.196,0.588,0.364,17.986,46.9,48008.0,1024.0,32.3,47888.6,1480.0
461,1024,348.393,328.945,19.448,0.008,0.898,0.087,0.362,18.092,46.9,48008.0,1024.0,32.3,47888.6,1480.0
462,1024,354.280,327.071,27.209,0.008,0.188,2.184,0.745,24.083,46.9,48008.0,1024.0,32.3,47888.6,1480.0
463,1024,368.556,337.096,31.460,0.013,0.319,4.440,0.521,26.162,46.9,48008.0,1024.0,32.3,47888.6,1480.0
464,2048,383.216,347.253,35.963,0.023,0.374,8.249,1.034,26.279,46.9,48008.0,1024.0,32.3,47888.6,1480.0
465,1024,393.051,361.876,31.175,0.012,0.278,4.017,0.523,26.341,46.9,48008.0,1024.0,32.3,47888.6,1480.0
466,2048,396.827,371.763,25.064,0.022,0.374,4.282,1.037,19.347,46.9,48008.0,1024.0,32.3,47888.6,1480.0
467,1024,396.012,375.525,20.487,0.008,0.898,0.230,0.773,18.575,46.9,48008.0,1024.0,32.3,47888.6,1480.0
468,1024,396.507,374.646,21.861,0.008,0.190,2.829,0.365,18.466,46.9,48008.0,1024.0,32.3,47888.6,1480.0
469,3072,439.659,410.302,29.357,0.027,0.386,10.010,1.038,17.891,46.9,48008.0,1024.0,32.3,47888.6,1480.0
470,1024,439.726,418.348,21.378,0.008,0.193,2.919,0.347,17.910,46.9,48008.0,1024.0,36.3,47888.6,1318.0
471,1024,439.581,418.439,21.142,0.008,0.188,2.399,0.346,18.200,46.9,48008.0,1024.0,36.3,47888.6,1318.0
472,1024,436.632,418.266,18.366,0.008,0.185,0.085,0.346,17.741,46.9,48008.0,1024.0,36.3,47888.6,1318.0
473,1024,435.475,415.315,20.160,0.009,0.856,0.616,0.718,17.960,46.9,48008.0,1024.0,36.3,47888.6,1318.0
474,1024,446.521,414.152,32.369,0.008,0.198,4.403,0.524,27.232,46.9,48008.0,1024.0,36.3,47888.6,1318.0
475,1024,457.109,425.184,31.925,0.013,0.269,4.264,0.520,26.856,46.9,48008.0,1024.0,36.3,47888.6,1318.0
476,2048,471.135,435.793,35.342,0.023,0.362,6.916,1.042,26.998,46.9,48008.0,1024.0,36.3,47888.6,1318.0
477,2048,479.151,449.812,29.339,0.023,0.365,6.692,1.033,21.226,46.9,48008.0,1024.0,36.3,47888.6,1318.0
478,1024,477.560,457.815,19.745,0.008,0.196,0.088,0.362,19.090,46.9,48008.0,1024.0,36.3,47888.6,1318.0
479,1024,478.418,456.166,22.252,0.008,0.893,1.285,0.754,19.310,46.9,48008.0,1024.0,36.3,47888.6,1318.0
480,1024,479.540,457.095,22.445,0.008,0.188,2.857,0.366,19.023,46.9,48008.0,1024.0,36.3,47888.6,1318.0
481,1024,480.981,458.246,22.735,0.008,0.190,2.960,0.363,19.213,46.9,48008.0,1024.0,36.3,47888.6,1318.0
482,1024,492.096,459.663,32.433,0.008,0.191,3.600,0.524,28.108,46.9,48008.0,1024.0,36.3,47888.6,1318.0
483,2048,507.915,470.753,37.162,0.023,0.366,7.895,1.034,27.843,46.9,48008.0,1024.0,36.3,47888.6,1318.0
484,1024,517.170,486.668,30.502,0.012,0.278,1.702,0.530,27.978,46.9,48008.0,1024.0,36.3,47888.6,1318.0
485,2048,539.103,505.987,33.116,0.025,1.416,1.959,1.681,28.029,46.9,48008.0,1024.0,36.3,47888.6,1318.0
486,2048,553.820,517.795,36.025,0.023,0.372,6.381,1.035,28.211,46.9,48008.0,1024.0,36.3,47888.6,1318.0
487,1024,564.388,532.442,31.946,0.012,0.277,3.245,0.517,27.893,46.9,48008.0,1024.0,36.3,47888.6,1318.0
488,2048,568.226,543.092,25.134,0.023,0.322,4.225,0.725,19.838,46.9,48008.0,1024.0,36.3,47888.6,1318.0
489,1024,567.590,546.860,20.730,0.008,0.203,0.534,0.362,19.621,46.9,48008.0,1024.0,36.3,47888.6,1318.0
490,3072,614.264,587.693,26.571,0.034,1.147,3.813,1.559,20.011,46.9,48008.0,1024.0,36.3,47888.6,1318.0
491,1024,615.806,592.959,22.847,0.008,0.201,2.134,0.373,20.129,46.9,48008.0,1024.0,36.3,47888.6,1318.0
492,1024,617.481,594.499,22.982,0.009,0.199,2.202,0.364,20.207,46.9,48008.0,1024.0,36.3,47888.6,1318.0
493,1024,619.135,596.155,22.980,0.008,0.200,2.225,0.362,20.184,46.9,48008.0,1024.0,36.3,47888.6,1318.0
494,2048,624.618,597.734,26.884,0.016,0.268,2.189,0.723,23.687,46.9,48008.0,1024.0,36.3,47888.6,1318.0
495,1024,624.782,603.279,21.503,0.008,0.943,0.089,0.363,20.099,46.9,48008.0,1024.0,36.3,47888.6,1318.0
496,1024,626.462,603.512,22.950,0.009,0.194,1.931,0.756,20.060,46.9,48008.0,1024.0,36.3,47888.6,1318.0
497,1024,628.086,605.107,22.979,0.008,0.200,2.242,0.364,20.163,46.9,48008.0,1024.0,36.3,47888.6,1318.0
498,1024,630.620,606.795,23.825,0.008,0.199,2.276,0.361,20.978,46.9,48008.0,1024.0,36.3,47888.6,1318.0
499,1024,632.201,609.305,22.896,0.008,0.201,2.325,0.354,20.007,46.9,48008.0,1024.0,36.3,47888.6,1318.0
500,1024,633.653,610.824,22.829,0.008,0.197,2.406,0.353,19.863,46.9,48008.0,1024.0,36.3,47888.6,1318.0
501,1024,648.356,615.438,32.918,0.012,0.287,2.972,0.520,29.123,46.9,48008.0,1024.0,36.3,47888.6,1318.0
502,2048,660.334,627.049,33.285,0.023,1.405,0.736,1.568,29.548,46.9,48008.0,1024.0,36.3,47888.6,1318.0
503,1024,672.502,639.006,33.496,0.012,0.272,3.429,0.520,29.261,46.9,48008.0,1024.0,36.3,47888.6,1318.0
504,2048,669.645,651.172,18.473,0.023,0.371,5.082,0.708,12.287,46.9,48008.0,1024.0,36.3,47888.6,1318.0
505,1024,661.512,648.320,13.192,0.007,0.201,2.399,0.355,10.229,46.9,48008.0,1024.0,36.3,47888.6,1318.0
506,1024,653.654,640.187,13.467,0.008,0.198,2.731,0.354,10.176,46.9,48008.0,1024.0,36.3,47888.6,1318.0
507,3072,455.903,432.943,22.960,0.036,1.622,4.192,2.094,15.008,46.9,48008.0,1024.0,36.3,47888.6,1318.0
508,1024,454.310,434.611,19.699,0.012,0.292,3.822,0.522,15.049,46.9,48008.0,1024.0,36.3,47888.6,1318.0
509,1024,450.456,432.997,17.459,0.012,0.280,3.841,0.519,12.806,46.9,48008.0,1024.0,36.3,47888.6,1318.0
510,1024,443.118,429.129,13.989,0.008,0.200,2.691,0.363,10.725,46.9,48008.0,1024.0,36.3,47888.6,1318.0
511,2048,94.490,77.458,17.032,0.018,0.330,5.087,0.728,10.864,46.9,48008.0,1024.0,36.3,47888.6,1318.0
512,1024,85.788,73.215,12.573,0.008,0.212,1.222,0.363,10.766,46.9,48008.0,1024.0,36.3,47888.6,1318.0
513,1024,76.056,64.392,11.664,0.008,0.208,0.089,0.362,10.995,46.9,48008.0,1024.0,36.3,47888.6,1318.0
514,2048,62.311,45.752,16.559,0.017,1.101,3.851,1.084,10.499,46.9,48008.0,1024.0,36.3,47888.6,1318.0
515,2048,57.884,39.079,18.805,0.022,0.320,4.198,0.736,13.521,46.9,48008.0,1024.0,36.3,47888.6,1318.0
516,1024,56.701,36.611,20.090,0.012,0.300,3.387,0.519,15.870,46.9,48008.0,1024.0,36.3,47888.6,1318.0
517,1024,55.683,35.326,20.357,0.011,0.302,3.570,0.523,15.947,46.9,48008.0,1024.0,36.3,47888.6,1318.0
518,4096,105.392,85.912,19.480,0.033,1.359,5.018,1.958,11.107,46.9,48008.0,1024.0,36.3,47888.6,1318.0
519,2048,56.257,39.583,16.674,0.038,0.323,4.276,0.749,11.284,46.9,48008.0,1024.0,36.3,47888.6,1318.0
520,1024,49.080,34.934,14.146,0.008,0.200,2.278,0.355,11.301,46.9,48008.0,1024.0,36.3,47888.6,1318.0
521,1024,42.026,27.719,14.307,0.008,0.207,2.484,0.355,11.251,46.9,48008.0,1024.0,36.3,47888.6,1318.0
522,2048,78.722,59.156,19.566,0.024,1.581,0.410,1.051,16.493,46.9,48008.0,1024.0,36.3,47888.6,1318.0
523,1024,78.887,57.408,21.479,0.012,0.288,3.344,1.041,16.790,46.9,48008.0,1024.0,36.3,47888.6,1318.0
524,1024,78.481,57.628,20.853,0.012,0.285,3.484,0.522,16.549,46.9,48008.0,1024.0,36.3,47888.6,1318.0
525,1024,77.986,57.001,20.985,0.012,0.285,3.419,0.518,16.749,46.9,48008.0,1024.0,36.3,47888.6,1318.0
526,4096,138.887,118.231,20.656,0.060,0.432,6.671,1.450,12.034,46.9,48008.0,1024.0,36.3,47888.6,1318.0
527,1024,131.630,117.572,14.058,0.009,0.981,0.303,0.773,11.990,46.9,48008.0,1024.0,36.3,47888.6,1318.0
528,1024,124.663,110.299,14.364,0.008,0.208,1.777,0.365,12.003,46.9,48008.0,1024.0,36.3,47888.6,1318.0
529,2048,81.635,59.651,21.984,0.020,0.339,4.738,0.757,16.122,46.9,48008.0,1024.0,36.3,47888.6,1318.0
530,1024,81.931,60.391,21.540,0.011,0.300,3.324,0.526,17.376,46.9,48008.0,1024.0,36.3,47888.6,1318.0
531,1024,82.398,60.637,21.761,0.011,0.300,3.431,0.519,17.494,46.9,48008.0,1024.0,36.3,47888.6,1318.0
532,1024,81.638,60.943,20.695,0.012,0.365,2.256,0.521,17.539,46.9,48008.0,1024.0,36.3,47888.6,1318.0
533,3072,122.904,102.863,20.041,0.033,1.223,2.886,3.992,11.896,46.9,47984.0,1024.0,36.3,47888.6,1318.0
534,1024,116.370,101.641,14.729,0.008,0.197,2.090,0.347,12.084,46.9,47984.0,1024.0,36.3,47888.6,1318.0
535,1024,109.555,95.047,14.508,0.008,0.199,2.080,0.346,11.873,46.9,47984.0,1024.0,36.3,47888.6,1318.0
536,1024,102.649,88.232,14.417,0.008,0.199,2.079,0.346,11.783,46.9,47984.0,1024.0,36.3,47888.6,1318.0
537,2048,96.455,79.766,16.689,0.018,0.319,3.181,0.804,12.361,46.9,47984.0,1024.0,33.1,48063.2,1451.0
538,1024,88.209,75.187,13.022,0.008,0.209,0.087,0.354,12.362,46.9,47984.0,1024.0,33.1,48063.2,1451.0
539,1024,82.530,67.132,15.398,0.007,1.005,1.094,0.885,12.404,46.9,47984.0,1024.0,33.1,48063.2,1451.0
540,2048,72.195,54.494,17.701,0.019,0.326,4.135,0.730,12.484,46.9,47984.0,1024.0,33.1,48063.2,1451.0
541,1024,77.112,54.265,22.847,0.012,0.346,3.240,0.529,18.712,46.9,47984.0,1024.0,33.1,48063.2,1451.0
542,1024,78.200,55.813,22.387,0.011,0.302,3.159,0.521,18.391,46.9,47984.0,1024.0,33.1,48063.2,1451.0
543,1024,79.037,56.832,22.205,0.012,0.306,3.153,0.519,18.213,46.9,47984.0,1024.0,33.1,48063.2,1451.0
544,3072,122.422,103.765,18.657,0.034,1.217,2.596,1.644,13.157,46.9,47984.0,1024.0,33.1,48063.2,1451.0
545,1024,116.898,101.129,15.769,0.009,0.209,2.245,0.366,12.938,46.9,47984.0,1024.0,33.1,48063.2,1451.0
546,1024,111.655,95.584,16.071,0.008,0.208,2.353,0.364,13.136,46.9,47984.0,1024.0,33.1,48063.2,1451.0
547,1024,106.493,90.340,16.153,0.008,0.210,2.234,0.363,13.336,46.9,47984.0,1024.0,33.1,48063.2,1451.0
548,2048,108.957,83.142,25.815,0.025,0.484,5.214,1.054,19.031,46.9,47984.0,1024.0,33.1,48063.2,1451.0
549,2048,109.923,87.653,22.270,0.023,1.517,0.642,1.043,19.044,46.9,47984.0,1024.0,33.1,48063.2,1451.0
550,1024,119.393,88.652,30.741,0.012,0.288,2.468,1.063,26.905,46.9,47984.0,1024.0,33.1,48063.2,1451.0
551,1024,120.560,98.049,22.511,0.013,0.324,2.924,0.538,18.707,46.9,47984.0,1024.0,33.1,48063.2,1451.0
552,1024,115.036,99.182,15.854,0.008,0.216,1.917,0.363,13.348,46.9,47984.0,1024.0,33.1,48063.2,1451.0
553,1024,110.121,93.762,16.359,0.008,0.213,2.317,0.355,13.465,46.9,47984.0,1024.0,33.1,48063.2,1451.0
554,3072,160.469,132.367,28.102,0.039,0.560,6.408,1.554,19.535,46.9,47984.0,1024.0,33.1,48063.2,1451.0
555,1024,163.193,140.578,22.615,0.013,1.533,0.287,1.153,19.623,46.9,47984.0,1024.0,33.1,48063.2,1451.0
556,1024,168.282,144.314,23.968,0.012,0.302,3.487,0.522,19.642,46.9,47984.0,1024.0,33.1,48063.2,1451.0
557,1024,170.950,147.046,23.904,0.012,0.306,3.489,0.519,19.576,46.9,47984.0,1024.0,33.1,48063.2,1451.0
558,2048,176.900,149.624,27.276,0.023,0.399,5.970,1.034,19.847,46.9,47984.0,1024.0,33.1,48063.2,1451.0
559,1024,179.412,155.604,23.808,0.012,0.307,3.221,0.517,19.749,46.9,47984.0,1024.0,33.1,48063.2,1451.0
560,1024,181.821,158.039,23.782,0.011,0.308,3.020,0.518,19.922,46.9,47984.0,1024.0,33.1,48063.2,1451.0
561,1024,181.245,160.480,20.765,0.011,0.306,0.127,0.517,19.801,46.9,47984.0,1024.0,33.1,48063.2,1451.0
562,4096,246.026,221.692,24.334,0.038,1.251,7.148,1.793,14.098,46.9,47984.0,1024.0,33.1,48063.2,1451.0
563,1024,241.286,224.775,16.511,0.008,0.213,2.478,0.354,13.457,46.9,47984.0,1024.0,33.1,48063.2,1451.0
564,1024,237.088,219.976,17.112,0.008,0.208,2.756,0.347,13.792,46.9,47984.0,1024.0,33.1,48063.2,1451.0
565,1024,231.588,215.750,15.838,0.008,0.210,1.607,0.346,13.665,46.9,47984.0,1024.0,33.1,48063.2,1451.0
566,1024,79.423,64.783,14.640,0.008,0.270,0.105,0.378,13.873,46.9,47984.0,1024.0,33.1,48063.2,1451.0
567,3072,142.885,108.017,34.868,0.036,1.757,10.227,2.126,20.714,46.9,47984.0,1024.0,33.1,48063.2,1451.0
568,1024,147.154,121.571,25.583,0.012,0.313,4.006,0.521,20.729,46.9,47984.0,1024.0,33.1,48063.2,1451.0
569,1024,151.777,126.301,25.476,0.012,0.317,4.006,0.524,20.614,46.9,47984.0,1024.0,33.1,48063.2,1451.0
570,2048,159.036,130.527,28.509,0.024,0.407,5.663,1.038,21.372,46.9,47984.0,1024.0,33.1,48063.2,1451.0
571,1024,160.914,137.751,23.163,0.011,1.497,0.128,0.528,20.997,46.9,47984.0,1024.0,33.1,48063.2,1451.0
572,1024,164.452,139.526,24.926,0.011,0.304,2.345,1.062,21.201,46.9,47984.0,1024.0,33.1,48063.2,1451.0
573,1024,173.616,147.613,26.003,0.013,0.380,3.858,0.527,21.218,46.9,47984.0,1024.0,33.1,48063.2,1451.0
574,4096,232.069,197.671,34.398,0.049,0.643,17.227,1.463,15.009,46.9,47984.0,1024.0,33.1,48063.2,1451.0
575,1024,227.032,210.761,16.271,0.008,0.225,0.564,0.367,15.104,46.9,47984.0,1024.0,33.1,48063.2,1451.0
576,1024,222.315,205.705,16.610,0.009,1.053,0.090,0.364,15.091,46.9,47984.0,1024.0,33.1,48063.2,1451.0
577,1024,219.404,201.022,18.382,0.008,0.215,2.288,0.766,15.103,46.9,47984.0,1024.0,33.1,48063.2,1451.0
578,1024,216.408,198.028,18.380,0.009,0.232,2.588,0.366,15.184,46.9,47984.0,1024.0,33.1,48063.2,1451.0
579,1024,217.486,195.139,22.347,0.009,0.223,2.978,0.363,18.771,46.9,47984.0,1024.0,33.1,48063.2,1451.0
580,1024,222.858,196.059,26.799,0.011,0.313,4.168,0.518,21.788,46.9,47984.0,1024.0,33.1,48063.2,1451.0
581,1024,228.242,201.603,26.639,0.012,0.311,4.016,0.523,21.777,46.9,47984.0,1024.0,33.1,48063.2,1451.0
582,1024,233.505,206.899,26.606,0.012,0.313,4.173,0.519,21.589,46.9,47984.0,1024.0,33.1,48063.2,1451.0
583,1024,231.915,212.241,19.674,0.011,0.320,0.126,0.519,18.697,46.9,47984.0,1024.0,33.1,48063.2,1451.0
584,1024,226.863,210.534,16.329,0.008,1.047,0.088,0.353,14.830,46.9,47984.0,1024.0,33.1,48063.2,1451.0
585,3072,264.571,238.022,26.549,0.026,0.393,8.985,1.505,15.634,46.9,47984.0,1024.0,33.1,48063.2,1451.0
586,1024,262.412,243.206,19.206,0.008,0.220,3.002,0.363,15.611,46.9,47984.0,1024.0,33.1,48063.2,1451.0
587,1024,264.754,245.166,19.588,0.009,0.284,3.178,0.381,15.729,46.9,47984.0,1024.0,33.1,48063.2,1451.0
588,1024,262.074,243.416,18.658,0.008,0.227,2.359,0.365,15.698,46.9,47984.0,1024.0,33.1,48063.2,1451.0
589,1024,257.009,240.767,16.242,0.008,0.229,0.090,0.363,15.548,46.9,47984.0,1024.0,33.1,48063.2,1451.0
590,1024,261.515,235.695,25.820,0.008,1.262,0.899,1.063,22.585,46.9,47984.0,1024.0,33.1,48063.2,1451.0
591,1024,267.827,240.197,27.630,0.011,0.315,4.231,0.524,22.546,46.9,47984.0,1024.0,33.1,48063.2,1451.0
592,1024,266.810,246.494,20.316,0.012,0.308,3.519,0.364,16.112,46.9,47984.0,1024.0,33.1,48063.2,1451.0
593,1024,264.637,245.487,19.150,0.008,0.219,2.761,0.364,15.796,46.9,47984.0,1024.0,33.1,48063.2,1451.0
594,1024,262.512,243.328,19.184,0.008,0.220,2.636,0.362,15.955,46.9,47984.0,1024.0,33.1,48063.2,1451.0
595,1024,260.954,241.181,19.773,0.008,0.218,3.175,0.363,16.007,46.9,47984.0,1024.0,33.1,48063.2,1451.0
596,1024,258.175,239.618,18.557,0.008,0.221,1.901,0.363,16.060,46.9,47984.0,1024.0,33.1,48063.2,1451.0
597,1024,256.606,236.847,19.759,0.008,0.236,0.090,0.363,19.062,46.9,47984.0,1024.0,33.1,48063.2,1451.0
598,3072,308.534,282.617,25.917,0.038,1.832,6.064,1.694,16.284,46.9,47984.0,1024.0,33.1,48063.2,1451.0
599,1024,306.787,287.161,19.626,0.009,0.229,2.763,0.376,16.247,46.9,47984.0,1024.0,33.1,48063.2,1451.0
600,1024,305.215,285.481,19.734,0.008,0.226,2.978,0.375,16.144,46.9,47984.0,1024.0,33.1,48063.2,1451.0
601,1024,315.234,286.817,28.417,0.012,0.319,4.096,0.525,23.462,46.9,47984.0,1024.0,33.1,48063.2,1451.0
602,1024,325.443,298.717,26.726,0.013,0.423,2.233,0.529,23.519,46.9,47984.0,1024.0,33.1,48063.2,1451.0
603,2048,333.617,304.128,29.489,0.023,1.671,2.643,1.596,23.553,46.9,47984.0,1024.0,33.1,48063.2,1451.0
604,1024,336.286,312.311,23.975,0.012,0.313,4.641,0.519,18.488,46.9,48008.0,1024.0,33.1,48063.2,1451.0
605,1024,335.508,314.987,20.521,0.008,0.221,3.282,0.364,16.642,46.9,48008.0,1024.0,33.1,48063.2,1451.0
606,1024,334.773,314.200,20.573,0.009,0.229,3.250,0.365,16.718,46.9,48008.0,1024.0,33.1,48063.2,1451.0
607,1024,334.282,313.452,20.830,0.009,0.231,3.060,0.366,17.163,46.9,48008.0,1024.0,33.1,48063.2,1451.0
608,1024,333.240,312.943,20.297,0.008,0.227,2.968,0.362,16.730,46.9,48008.0,1024.0,33.1,48063.2,1451.0
609,1024,342.744,316.913,25.831,0.011,0.345,1.299,0.529,23.643,46.9,48008.0,1024.0,35.7,47722.4,1336.0
610,2048,352.047,321.456,30.591,0.023,1.629,3.361,1.573,24.002,46.9,48008.0,1024.0,35.7,47722.4,1336.0
611,1024,360.682,330.733,29.949,0.012,0.324,4.371,0.522,24.718,46.9,48008.0,1024.0,35.7,47722.4,1336.0
612,1024,364.369,339.309,25.060,0.011,0.319,4.578,0.518,19.631,46.9,48008.0,1024.0,35.7,47722.4,1336.0
613,3072,409.527,382.785,26.742,0.028,0.387,8.172,1.087,17.061,46.9,48008.0,1024.0,35.7,47722.4,1336.0
614,2048,408.063,388.222,19.841,0.017,1.190,0.305,0.739,17.588,46.9,48008.0,1024.0,35.7,47722.4,1336.0
615,1024,414.300,386.695,27.605,0.008,0.223,2.455,0.777,24.141,46.9,48008.0,1024.0,35.7,47722.4,1336.0
616,1024,422.153,392.754,29.399,0.011,0.314,4.246,0.522,24.305,46.9,48008.0,1024.0,35.7,47722.4,1336.0
617,1024,423.486,401.050,22.436,0.011,0.316,4.463,0.524,17.120,46.9,48008.0,1024.0,35.7,47722.4,1336.0
618,2048,446.570,410.915,35.655,0.026,0.490,9.312,1.038,24.782,46.9,48008.0,1024.0,35.7,47722.4,1336.0
619,1024,455.191,425.274,29.917,0.012,0.328,4.063,0.520,24.993,46.9,48008.0,1024.0,35.7,47722.4,1336.0
620,2048,463.060,433.847,29.213,0.023,1.668,0.674,1.599,25.245,46.9,48008.0,1024.0,35.7,47722.4,1336.0
621,1024,468.099,441.730,26.369,0.012,0.316,4.793,0.521,20.725,46.9,48008.0,1024.0,35.7,47722.4,1336.0
622,1024,476.945,446.817,30.128,0.011,0.314,4.682,0.518,24.601,46.9,48008.0,1024.0,35.7,47722.4,1336.0
623,2048,490.904,455.628,35.276,0.023,0.410,8.828,1.032,24.982,46.9,48008.0,1024.0,35.7,47722.4,1336.0
624,2048,503.081,469.537,33.544,0.023,0.417,8.360,1.032,23.711,46.9,48008.0,1024.0,35.7,47722.4,1336.0
625,1024,500.343,481.813,18.530,0.008,0.232,0.089,0.364,17.836,46.9,48008.0,1024.0,35.7,47722.4,1336.0
626,1024,499.902,479.007,20.895,0.009,1.098,1.291,0.749,17.747,46.9,48008.0,1024.0,35.7,47722.4,1336.0
627,1024,500.880,478.566,22.314,0.008,0.223,3.695,0.364,18.023,46.9,48008.0,1024.0,35.7,47722.4,1336.0
628,1024,502.033,479.575,22.458,0.008,0.230,3.853,0.364,18.001,46.9,48008.0,1024.0,35.7,47722.4,1336.0
629,1024,506.939,480.742,26.197,0.008,0.227,3.719,0.363,21.879,46.9,48008.0,1024.0,35.7,47722.4,1336.0
630,1024,517.043,485.606,31.437,0.011,0.321,4.760,0.520,25.822,46.9,48008.0,1024.0,35.7,47722.4,1336.0
631,2048,530.727,495.620,35.107,0.022,0.416,7.757,1.034,25.876,46.9,48008.0,1024.0,35.7,47722.4,1336.0
632,1024,535.408,509.466,25.942,0.012,0.326,0.125,0.532,24.946,46.9,48008.0,1024.0,35.7,47722.4,1336.0
633,3072,597.149,554.305,42.844,0.042,1.888,12.919,2.107,25.881,46.9,48008.0,1024.0,35.7,47722.4,1336.0
634,2048,612.606,575.888,36.718,0.024,0.428,8.813,1.036,26.412,46.9,48008.0,1024.0,35.7,47722.4,1336.0
635,2048,624.982,591.301,33.681,0.022,0.425,6.523,1.040,25.668,46.9,48008.0,1024.0,35.7,47722.4,1336.0
636,2048,627.043,603.646,23.397,0.016,1.192,2.710,1.107,18.370,46.9,48008.0,1024.0,35.7,47722.4,1336.0
637,1024,627.982,605.571,22.411,0.008,0.233,3.399,0.365,18.403,46.9,48008.0,1024.0,35.7,47722.4,1336.0
638,1024,629.241,606.736,22.505,0.008,0.231,3.267,0.370,18.627,46.9,48008.0,1024.0,35.7,47722.4,1336.0
639,1024,630.631,607.950,22.681,0.008,0.237,3.327,0.365,18.742,46.9,48008.0,1024.0,35.7,47722.4,1336.0
640,1024,636.284,609.305,26.979,0.008,0.238,3.160,0.365,23.205,46.9,48008.0,1024.0,35.7,47722.4,1336.0
641,2048,657.689,623.941,33.748,0.025,0.501,5.183,1.051,26.983,46.9,48008.0,1024.0,35.7,47722.4,1336.0
642,1024,665.757,636.407,29.350,0.011,1.669,0.128,0.520,27.017,46.9,48008.0,1024.0,35.7,47722.4,1336.0
643,2048,681.130,644.427,36.703,0.023,0.422,7.577,1.605,27.073,46.9,48008.0,1024.0,35.7,47722.4,1336.0
644,1024,681.784,659.803,21.981,0.011,0.334,3.152,0.349,18.132,46.9,48008.0,1024.0,35.7,47722.4,1336.0
645,1024,682.178,660.453,21.725,0.007,0.225,3.008,0.344,18.139,46.9,48008.0,1024.0,35.7,47722.4,1336.0
